"","X","map_index","year_","region","kelp_sp","cover"
"649",83,"1.1",1990,"Eastern Strait","tot_ne_can",31.2999992
"650",83,"1.1",1990,"Eastern Strait","tot_ma_can",0
"651",83,"1.1",1990,"Eastern Strait","tot_can",31.2999992
"652",83,"1.1",1990,"Eastern Strait","tot_ne_pl",88.5999985
"653",83,"1.1",1990,"Eastern Strait","tot_ma_pl",0
"654",83,"1.1",1990,"Eastern Strait","tot_pl",88.5999985
"655",83,"1.1",1990,"Eastern Strait","unsp_can",0
"656",83,"1.1",1990,"Eastern Strait","unsp_pl",0
"657",84,"1.2",1990,"Eastern Strait","tot_ne_can",23.6000004
"658",84,"1.2",1990,"Eastern Strait","tot_ma_can",0
"659",84,"1.2",1990,"Eastern Strait","tot_can",23.6000004
"660",84,"1.2",1990,"Eastern Strait","tot_ne_pl",55.0999985
"661",84,"1.2",1990,"Eastern Strait","tot_ma_pl",0
"662",84,"1.2",1990,"Eastern Strait","tot_pl",55.0999985
"663",84,"1.2",1990,"Eastern Strait","unsp_can",0
"664",84,"1.2",1990,"Eastern Strait","unsp_pl",0
"665",85,"2.1",1990,"Eastern Strait","tot_ne_can",0
"666",85,"2.1",1990,"Eastern Strait","tot_ma_can",0
"667",85,"2.1",1990,"Eastern Strait","tot_can",0
"668",85,"2.1",1990,"Eastern Strait","tot_ne_pl",1.8
"669",85,"2.1",1990,"Eastern Strait","tot_ma_pl",0
"670",85,"2.1",1990,"Eastern Strait","tot_pl",1.8
"671",85,"2.1",1990,"Eastern Strait","unsp_can",0
"672",85,"2.1",1990,"Eastern Strait","unsp_pl",0
"673",86,"2.2",1990,"Eastern Strait","tot_ne_can",1.5
"674",86,"2.2",1990,"Eastern Strait","tot_ma_can",0
"675",86,"2.2",1990,"Eastern Strait","tot_can",1.5
"676",86,"2.2",1990,"Eastern Strait","tot_ne_pl",7.4000001
"677",86,"2.2",1990,"Eastern Strait","tot_ma_pl",0
"678",86,"2.2",1990,"Eastern Strait","tot_pl",7.4000001
"679",86,"2.2",1990,"Eastern Strait","unsp_can",0
"680",86,"2.2",1990,"Eastern Strait","unsp_pl",0
"681",87,"2.3",1990,"Eastern Strait","tot_ne_can",0.8
"682",87,"2.3",1990,"Eastern Strait","tot_ma_can",0
"683",87,"2.3",1990,"Eastern Strait","tot_can",0.8
"684",87,"2.3",1990,"Eastern Strait","tot_ne_pl",6.5
"685",87,"2.3",1990,"Eastern Strait","tot_ma_pl",0
"686",87,"2.3",1990,"Eastern Strait","tot_pl",6.5
"687",87,"2.3",1990,"Eastern Strait","unsp_can",0
"688",87,"2.3",1990,"Eastern Strait","unsp_pl",0
"689",88,"2.4",1990,"Eastern Strait","tot_ne_can",0
"690",88,"2.4",1990,"Eastern Strait","tot_ma_can",0
"691",88,"2.4",1990,"Eastern Strait","tot_can",0
"692",88,"2.4",1990,"Eastern Strait","tot_ne_pl",0
"693",88,"2.4",1990,"Eastern Strait","tot_ma_pl",0
"694",88,"2.4",1990,"Eastern Strait","tot_pl",0
"695",88,"2.4",1990,"Eastern Strait","unsp_can",0
"696",88,"2.4",1990,"Eastern Strait","unsp_pl",0
"697",89,"2.5",1990,"Eastern Strait","tot_ne_can",14.6999998
"698",89,"2.5",1990,"Eastern Strait","tot_ma_can",0
"699",89,"2.5",1990,"Eastern Strait","tot_can",14.6999998
"700",89,"2.5",1990,"Eastern Strait","tot_ne_pl",93.3000031
"701",89,"2.5",1990,"Eastern Strait","tot_ma_pl",0
"702",89,"2.5",1990,"Eastern Strait","tot_pl",93.3000031
"703",89,"2.5",1990,"Eastern Strait","unsp_can",0
"704",89,"2.5",1990,"Eastern Strait","unsp_pl",0
"705",90,"3.1",1990,"Eastern Strait","tot_ne_can",0.1
"706",90,"3.1",1990,"Eastern Strait","tot_ma_can",0
"707",90,"3.1",1990,"Eastern Strait","tot_can",0.1
"708",90,"3.1",1990,"Eastern Strait","tot_ne_pl",2
"709",90,"3.1",1990,"Eastern Strait","tot_ma_pl",0
"710",90,"3.1",1990,"Eastern Strait","tot_pl",2
"711",90,"3.1",1990,"Eastern Strait","unsp_can",0
"712",90,"3.1",1990,"Eastern Strait","unsp_pl",0
"713",91,"3.2",1990,"Eastern Strait","tot_ne_can",0.1
"714",91,"3.2",1990,"Eastern Strait","tot_ma_can",0
"715",91,"3.2",1990,"Eastern Strait","tot_can",0.1
"716",91,"3.2",1990,"Eastern Strait","tot_ne_pl",1.1
"717",91,"3.2",1990,"Eastern Strait","tot_ma_pl",0
"718",91,"3.2",1990,"Eastern Strait","tot_pl",1.1
"719",91,"3.2",1990,"Eastern Strait","unsp_can",0
"720",91,"3.2",1990,"Eastern Strait","unsp_pl",0
"721",92,"4.1",1990,"Eastern Strait","tot_ne_can",0
"722",92,"4.1",1990,"Eastern Strait","tot_ma_can",0
"723",92,"4.1",1990,"Eastern Strait","tot_can",0
"724",92,"4.1",1990,"Eastern Strait","tot_ne_pl",0
"725",92,"4.1",1990,"Eastern Strait","tot_ma_pl",0
"726",92,"4.1",1990,"Eastern Strait","tot_pl",0
"727",92,"4.1",1990,"Eastern Strait","unsp_can",0
"728",92,"4.1",1990,"Eastern Strait","unsp_pl",0
"729",93,"4.2",1990,"Eastern Strait","tot_ne_can",0.8
"730",93,"4.2",1990,"Eastern Strait","tot_ma_can",0
"731",93,"4.2",1990,"Eastern Strait","tot_can",0.8
"732",93,"4.2",1990,"Eastern Strait","tot_ne_pl",12.6000004
"733",93,"4.2",1990,"Eastern Strait","tot_ma_pl",0
"734",93,"4.2",1990,"Eastern Strait","tot_pl",12.6000004
"735",93,"4.2",1990,"Eastern Strait","unsp_can",0
"736",93,"4.2",1990,"Eastern Strait","unsp_pl",0
"737",94,"4.3",1990,"Eastern Strait","tot_ne_can",0.3
"738",94,"4.3",1990,"Eastern Strait","tot_ma_can",0
"739",94,"4.3",1990,"Eastern Strait","tot_can",0.3
"740",94,"4.3",1990,"Eastern Strait","tot_ne_pl",2.9000001
"741",94,"4.3",1990,"Eastern Strait","tot_ma_pl",0
"742",94,"4.3",1990,"Eastern Strait","tot_pl",2.9000001
"743",94,"4.3",1990,"Eastern Strait","unsp_can",0
"744",94,"4.3",1990,"Eastern Strait","unsp_pl",0
"745",95,"5.1",1990,"Eastern Strait","tot_ne_can",1.3
"746",95,"5.1",1990,"Eastern Strait","tot_ma_can",0
"747",95,"5.1",1990,"Eastern Strait","tot_can",1.3
"748",95,"5.1",1990,"Eastern Strait","tot_ne_pl",16.5
"749",95,"5.1",1990,"Eastern Strait","tot_ma_pl",0
"750",95,"5.1",1990,"Eastern Strait","tot_pl",16.5
"751",95,"5.1",1990,"Eastern Strait","unsp_can",0
"752",95,"5.1",1990,"Eastern Strait","unsp_pl",0
"753",96,"5.2",1990,"Eastern Strait","tot_ne_can",2.5999999
"754",96,"5.2",1990,"Eastern Strait","tot_ma_can",0
"755",96,"5.2",1990,"Eastern Strait","tot_can",2.5999999
"756",96,"5.2",1990,"Eastern Strait","tot_ne_pl",44
"757",96,"5.2",1990,"Eastern Strait","tot_ma_pl",0
"758",96,"5.2",1990,"Eastern Strait","tot_pl",44
"759",96,"5.2",1990,"Eastern Strait","unsp_can",0
"760",96,"5.2",1990,"Eastern Strait","unsp_pl",0
"761",97,"6.1",1990,"Eastern Strait","tot_ne_can",14.3999996
"762",97,"6.1",1990,"Eastern Strait","tot_ma_can",0
"763",97,"6.1",1990,"Eastern Strait","tot_can",14.3999996
"764",97,"6.1",1990,"Eastern Strait","tot_ne_pl",53.5
"765",97,"6.1",1990,"Eastern Strait","tot_ma_pl",0
"766",97,"6.1",1990,"Eastern Strait","tot_pl",53.5
"767",97,"6.1",1990,"Eastern Strait","unsp_can",0
"768",97,"6.1",1990,"Eastern Strait","unsp_pl",0
"769",98,"6.2",1990,"Eastern Strait","tot_ne_can",0.2
"770",98,"6.2",1990,"Eastern Strait","tot_ma_can",0
"771",98,"6.2",1990,"Eastern Strait","tot_can",0.2
"772",98,"6.2",1990,"Eastern Strait","tot_ne_pl",3.7
"773",98,"6.2",1990,"Eastern Strait","tot_ma_pl",0
"774",98,"6.2",1990,"Eastern Strait","tot_pl",3.7
"775",98,"6.2",1990,"Eastern Strait","unsp_can",0
"776",98,"6.2",1990,"Eastern Strait","unsp_pl",0
"777",99,"7.1",1990,"Eastern Strait","tot_ne_can",7.4000001
"778",99,"7.1",1990,"Eastern Strait","tot_ma_can",0
"779",99,"7.1",1990,"Eastern Strait","tot_can",7.4000001
"780",99,"7.1",1990,"Eastern Strait","tot_ne_pl",163.8999939
"781",99,"7.1",1990,"Eastern Strait","tot_ma_pl",0
"782",99,"7.1",1990,"Eastern Strait","tot_pl",163.8999939
"783",99,"7.1",1990,"Eastern Strait","unsp_can",0
"784",99,"7.1",1990,"Eastern Strait","unsp_pl",0
"785",100,"7.2",1990,"Eastern Strait","tot_ne_can",2.4000001
"786",100,"7.2",1990,"Eastern Strait","tot_ma_can",0
"787",100,"7.2",1990,"Eastern Strait","tot_can",2.4000001
"788",100,"7.2",1990,"Eastern Strait","tot_ne_pl",28.5
"789",100,"7.2",1990,"Eastern Strait","tot_ma_pl",0
"790",100,"7.2",1990,"Eastern Strait","tot_pl",28.5
"791",100,"7.2",1990,"Eastern Strait","unsp_can",0
"792",100,"7.2",1990,"Eastern Strait","unsp_pl",0
"793",101,"7.3",1990,"Eastern Strait","tot_ne_can",33.9000015
"794",101,"7.3",1990,"Eastern Strait","tot_ma_can",0.5
"795",101,"7.3",1990,"Eastern Strait","tot_can",34.4000015
"796",101,"7.3",1990,"Eastern Strait","tot_ne_pl",131
"797",101,"7.3",1990,"Eastern Strait","tot_ma_pl",3.4000001
"798",101,"7.3",1990,"Eastern Strait","tot_pl",134.3999939
"799",101,"7.3",1990,"Eastern Strait","unsp_can",0
"800",101,"7.3",1990,"Eastern Strait","unsp_pl",0
"801",102,"8.1",1990,"Eastern Strait","tot_ne_can",19.2999992
"802",102,"8.1",1990,"Eastern Strait","tot_ma_can",0.1
"803",102,"8.1",1990,"Eastern Strait","tot_can",19.3999996
"804",102,"8.1",1990,"Eastern Strait","tot_ne_pl",69.5999985
"805",102,"8.1",1990,"Eastern Strait","tot_ma_pl",0.7
"806",102,"8.1",1990,"Eastern Strait","tot_pl",70.3000031
"807",102,"8.1",1990,"Eastern Strait","unsp_can",0
"808",102,"8.1",1990,"Eastern Strait","unsp_pl",0
"809",103,"8.2",1990,"Eastern Strait","tot_ne_can",0
"810",103,"8.2",1990,"Eastern Strait","tot_ma_can",0
"811",103,"8.2",1990,"Eastern Strait","tot_can",0
"812",103,"8.2",1990,"Eastern Strait","tot_ne_pl",0
"813",103,"8.2",1990,"Eastern Strait","tot_ma_pl",0
"814",103,"8.2",1990,"Eastern Strait","tot_pl",0
"815",103,"8.2",1990,"Eastern Strait","unsp_can",0
"816",103,"8.2",1990,"Eastern Strait","unsp_pl",0
"817",104,"8.3",1990,"Eastern Strait","tot_ne_can",2.8
"818",104,"8.3",1990,"Eastern Strait","tot_ma_can",0
"819",104,"8.3",1990,"Eastern Strait","tot_can",2.8
"820",104,"8.3",1990,"Eastern Strait","tot_ne_pl",11.8000002
"821",104,"8.3",1990,"Eastern Strait","tot_ma_pl",0
"822",104,"8.3",1990,"Eastern Strait","tot_pl",11.8000002
"823",104,"8.3",1990,"Eastern Strait","unsp_can",0
"824",104,"8.3",1990,"Eastern Strait","unsp_pl",0
"825",105,"8.4",1990,"Eastern Strait","tot_ne_can",3.3
"826",105,"8.4",1990,"Eastern Strait","tot_ma_can",0
"827",105,"8.4",1990,"Eastern Strait","tot_can",3.3
"828",105,"8.4",1990,"Eastern Strait","tot_ne_pl",13.1999998
"829",105,"8.4",1990,"Eastern Strait","tot_ma_pl",0
"830",105,"8.4",1990,"Eastern Strait","tot_pl",13.1999998
"831",105,"8.4",1990,"Eastern Strait","unsp_can",0
"832",105,"8.4",1990,"Eastern Strait","unsp_pl",0
"833",106,"9.1",1990,"Western Strait","tot_ne_can",31.9000006
"834",106,"9.1",1990,"Western Strait","tot_ma_can",22.5
"835",106,"9.1",1990,"Western Strait","tot_can",54.499999
"836",106,"9.1",1990,"Western Strait","tot_ne_pl",107.4000035
"837",106,"9.1",1990,"Western Strait","tot_ma_pl",72
"838",106,"9.1",1990,"Western Strait","tot_pl",179.4000035
"839",106,"9.1",1990,"Western Strait","unsp_can",0
"840",106,"9.1",1990,"Western Strait","unsp_pl",0
"841",108,"9.3",1990,"Western Strait","tot_ne_can",31.5
"842",108,"9.3",1990,"Western Strait","tot_ma_can",29.6000004
"843",108,"9.3",1990,"Western Strait","tot_can",61.0999985
"844",108,"9.3",1990,"Western Strait","tot_ne_pl",207.1000061
"845",108,"9.3",1990,"Western Strait","tot_ma_pl",88.0999985
"846",108,"9.3",1990,"Western Strait","tot_pl",295.2000122
"847",108,"9.3",1990,"Western Strait","unsp_can",0
"848",108,"9.3",1990,"Western Strait","unsp_pl",0
"849",109,"10.1",1990,"Western Strait","tot_ne_can",32.5
"850",109,"10.1",1990,"Western Strait","tot_ma_can",25.7000008
"851",109,"10.1",1990,"Western Strait","tot_can",58.2000008
"852",109,"10.1",1990,"Western Strait","tot_ne_pl",81.1999969
"853",109,"10.1",1990,"Western Strait","tot_ma_pl",75.5
"854",109,"10.1",1990,"Western Strait","tot_pl",156.6999969
"855",109,"10.1",1990,"Western Strait","unsp_can",0
"856",109,"10.1",1990,"Western Strait","unsp_pl",0
"857",110,"10.2",1990,"Western Strait","tot_ne_can",7.9000001
"858",110,"10.2",1990,"Western Strait","tot_ma_can",7.8000002
"859",110,"10.2",1990,"Western Strait","tot_can",15.6000004
"860",110,"10.2",1990,"Western Strait","tot_ne_pl",51.4000015
"861",110,"10.2",1990,"Western Strait","tot_ma_pl",34.7000008
"862",110,"10.2",1990,"Western Strait","tot_pl",86
"863",110,"10.2",1990,"Western Strait","unsp_can",0
"864",110,"10.2",1990,"Western Strait","unsp_pl",0
"865",111,"10.3",1990,"Western Strait","tot_ne_can",0
"866",111,"10.3",1990,"Western Strait","tot_ma_can",15.3999996
"867",111,"10.3",1990,"Western Strait","tot_can",15.3999996
"868",111,"10.3",1990,"Western Strait","tot_ne_pl",0
"869",111,"10.3",1990,"Western Strait","tot_ma_pl",47.7999992
"870",111,"10.3",1990,"Western Strait","tot_pl",47.7999992
"871",111,"10.3",1990,"Western Strait","unsp_can",0
"872",111,"10.3",1990,"Western Strait","unsp_pl",0
"873",112,"10.4",1990,"Western Strait","tot_ne_can",3.5
"874",112,"10.4",1990,"Western Strait","tot_ma_can",8.1999998
"875",112,"10.4",1990,"Western Strait","tot_can",11.6999998
"876",112,"10.4",1990,"Western Strait","tot_ne_pl",4
"877",112,"10.4",1990,"Western Strait","tot_ma_pl",20.2999992
"878",112,"10.4",1990,"Western Strait","tot_pl",24.2999992
"879",112,"10.4",1990,"Western Strait","unsp_can",0
"880",112,"10.4",1990,"Western Strait","unsp_pl",0
"881",113,"10.5",1990,"Western Strait","tot_ne_can",4.1999998
"882",113,"10.5",1990,"Western Strait","tot_ma_can",23.5
"883",113,"10.5",1990,"Western Strait","tot_can",27.7000008
"884",113,"10.5",1990,"Western Strait","tot_ne_pl",13.3999996
"885",113,"10.5",1990,"Western Strait","tot_ma_pl",100.1999969
"886",113,"10.5",1990,"Western Strait","tot_pl",113.5
"887",113,"10.5",1990,"Western Strait","unsp_can",0
"888",113,"10.5",1990,"Western Strait","unsp_pl",0
"889",114,"10.6",1990,"Western Strait","tot_ne_can",1.7
"890",114,"10.6",1990,"Western Strait","tot_ma_can",8.3000002
"891",114,"10.6",1990,"Western Strait","tot_can",10
"892",114,"10.6",1990,"Western Strait","tot_ne_pl",19.3999996
"893",114,"10.6",1990,"Western Strait","tot_ma_pl",47.5999985
"894",114,"10.6",1990,"Western Strait","tot_pl",67
"895",114,"10.6",1990,"Western Strait","unsp_can",0
"896",114,"10.6",1990,"Western Strait","unsp_pl",0
